UserID,Country,Language,RegDate,FirstPay,FirstAct,FirstSp,FirstCa,FirstGa,FirstPo,ApplicationID,Gender
1349867,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349869,276,2,2/11/2005,20050215,20050217,20050217,NULL,NULL,NULL,3,1
1349873,276,2,2/11/2005,20050509,20050509,20050509,NULL,NULL,NULL,3,1
1349876,208,11,2/11/2005,20050211,20050211,20050211,NULL,NULL,20050610,1,1
1349877,724,4,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1349879,578,10,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,15,1
1349881,276,2,2/11/2005,20050211,20050218,20050218,NULL,NULL,NULL,3,1
1349885,40,2,2/11/2005,20050225,20050305,20050305,NULL,NULL,NULL,1,1
1349886,724,12,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1349887,40,2,2/11/2005,20050211,20050211,20050213,20050211,20050211,20050620,24,1
1349892,250,6,2/11/2005,20050211,20050211,20050211,NULL,20050317,NULL,1,1
1349893,616,9,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1349894,276,2,2/11/2005,20050407,20050407,20050407,NULL,NULL,NULL,3,1
1349895,792,7,2/11/2005,20050211,20050211,20050211,20050211,20050211,NULL,38,1
1349896,276,2,2/11/2005,20050215,20050217,20050217,NULL,NULL,NULL,3,1
1349897,792,1,2/11/2005,20050211,20050211,20050211,20050221,NULL,NULL,9,1
1349898,250,6,2/11/2005,20050213,20050213,20050213,NULL,20050305,NULL,1,1
1349900,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349904,792,7,2/11/2005,20050216,20050216,20050216,20050216,20050216,NULL,11,1
1349905,616,9,2/11/2005,20050215,20050215,20050215,NULL,20050302,NULL,1,1
1349910,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,0
1349911,276,2,2/11/2005,20050217,20050217,20050217,NULL,NULL,NULL,3,1
1349912,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349913,276,2,2/11/2005,20050223,20050224,20050224,NULL,NULL,NULL,3,1
1349914,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1349915,233,1,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1349916,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349917,276,2,2/11/2005,20050309,20050310,20050310,NULL,NULL,NULL,3,1
1349919,276,2,2/11/2005,20050211,20050211,NULL,20050211,NULL,NULL,1,1
1349920,792,7,2/11/2005,20050215,20050215,20050215,NULL,NULL,NULL,9,1
1349921,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349922,40,2,2/11/2005,20050211,20050211,20050211,20050308,NULL,NULL,1,1
1349923,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349924,208,11,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1349925,276,2,2/11/2005,20050216,20050217,20050217,NULL,NULL,NULL,3,1
1349926,300,8,2/11/2005,20050211,20050211,20050211,20050214,NULL,NULL,14,1
1349929,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349930,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349931,276,2,2/11/2005,20050215,20050215,20050215,NULL,NULL,NULL,3,1
1349933,616,9,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1349937,705,1,2/11/2005,20050211,20050211,20050211,NULL,20050409,NULL,1,1
1349938,616,1,2/11/2005,20050211,20050212,20050212,NULL,NULL,NULL,14,1
1349943,616,9,2/11/2005,20050823,20050823,20050823,NULL,NULL,NULL,1,0
1349944,276,2,2/11/2005,20050215,20050215,20050215,NULL,NULL,NULL,3,1
1349945,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349946,276,2,2/11/2005,20050215,20050216,20050216,20050428,NULL,NULL,1,1
1349949,276,2,2/11/2005,20050303,20050304,20050304,NULL,NULL,NULL,3,1
1349950,380,2,2/11/2005,20050211,20050211,20050211,20050829,NULL,NULL,1,1
1349952,276,2,2/11/2005,20050216,20050218,20050218,NULL,NULL,NULL,3,1
1349953,276,2,2/11/2005,20050429,20050429,20050429,NULL,NULL,NULL,3,1
1349955,276,2,2/11/2005,20050215,20050220,20050220,NULL,NULL,NULL,3,0
1349956,276,2,2/11/2005,20050211,20050211,NULL,20050211,20050211,NULL,1,0
1349959,208,11,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,0
1349963,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1349966,208,11,2/11/2005,20050211,20050212,20050212,NULL,NULL,NULL,1,1
1349967,250,6,2/11/2005,20050520,20050520,NULL,20050520,NULL,NULL,1,1
1349968,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349969,724,4,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1349970,380,3,2/11/2005,20050211,20050211,NULL,20050211,NULL,NULL,24,0
1349973,276,2,2/11/2005,20050309,20050314,20050314,NULL,NULL,NULL,3,1
1349974,40,2,2/11/2005,20050217,20050219,20050219,NULL,NULL,NULL,1,1
1349975,250,6,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1349976,752,5,2/11/2005,20050211,20050211,NULL,NULL,NULL,20050211,1,1
1349980,40,2,2/11/2005,20050211,20050211,20050211,20050211,NULL,NULL,1,1
1349981,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349982,300,8,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,14,1
1349983,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349985,792,7,2/11/2005,20050219,20050219,20050219,NULL,NULL,NULL,9,1
1349986,616,1,2/11/2005,20050211,20050215,20050215,NULL,NULL,NULL,14,1
1349989,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349990,208,11,2/11/2005,20050211,20050211,NULL,NULL,NULL,20050211,23,1
1349992,703,1,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1349995,203,1,2/11/2005,20050217,20050218,20050218,20050218,NULL,NULL,1,1
1349997,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1349998,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,0
1350001,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350002,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350003,578,10,2/11/2005,20050212,20050212,NULL,20050212,20050212,NULL,1,1
1350005,276,2,2/11/2005,20050219,20050219,20050219,NULL,NULL,NULL,3,1
1350006,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,0
1350007,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350008,276,2,2/11/2005,20050211,20050211,20050211,20050211,20050211,20050409,1,0
1350010,250,6,2/11/2005,20050211,20050211,20050211,NULL,20050217,NULL,1,1
1350013,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350015,276,2,2/11/2005,20050212,20050212,20050212,NULL,NULL,NULL,3,0
1350016,300,8,2/11/2005,20050214,20050214,20050214,NULL,NULL,NULL,14,1
1350018,208,11,2/11/2005,20050211,20050211,20050211,NULL,NULL,20050515,15,1
1350019,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,0
1350020,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350021,250,6,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350022,250,6,2/11/2005,20050211,20050211,20050211,NULL,20050212,NULL,1,1
1350023,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350024,250,1,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,15,1
1350026,276,2,2/11/2005,20050828,20050915,20050915,NULL,NULL,NULL,3,0
1350027,208,11,2/11/2005,20050211,20050212,20050212,NULL,NULL,NULL,1,1
1350029,276,2,2/11/2005,20050311,20050311,20050311,NULL,NULL,NULL,3,1
1350031,276,2,2/11/2005,20050309,20050309,20050309,NULL,NULL,NULL,1,0
1350037,276,2,2/11/2005,20050329,20050329,20050329,NULL,NULL,NULL,3,1
1350038,616,9,2/11/2005,20050323,20050323,20050323,20050411,20050323,NULL,1,0
1350040,276,2,2/11/2005,20050216,20050217,20050217,NULL,NULL,NULL,3,1
1350042,616,9,2/11/2005,20050506,20050506,20050506,NULL,NULL,NULL,1,1
1350043,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350044,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350045,724,4,2/11/2005,20050212,20050212,20050212,NULL,NULL,NULL,1,0
1350046,276,2,2/11/2005,20050924,20050924,20050924,NULL,NULL,NULL,3,1
1350047,724,4,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350048,250,6,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350050,208,11,2/11/2005,20050211,20050211,20050214,20050512,20050211,20050512,1,0
1350051,276,2,2/11/2005,20050215,20050216,20050216,NULL,NULL,NULL,3,1
1350052,276,2,2/11/2005,20050218,20050220,20050220,NULL,NULL,NULL,3,1
1350053,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350056,250,6,2/11/2005,20050308,20050308,20050308,NULL,NULL,NULL,1,1
1350057,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350058,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350062,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350065,792,7,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,9,1
1350066,276,2,2/11/2005,20050215,20050215,20050215,NULL,NULL,NULL,3,1
1350069,792,7,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,9,1
1350070,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350071,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,0
1350072,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350075,276,2,2/11/2005,20050216,20050217,20050217,NULL,NULL,NULL,3,1
1350077,276,2,2/11/2005,20050227,20050227,20050227,NULL,NULL,NULL,3,1
1350080,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350081,792,7,2/11/2005,20050511,20050513,20050513,NULL,NULL,NULL,9,1
1350087,40,2,2/11/2005,20050211,20050212,20050212,20050530,NULL,NULL,1,1
1350088,276,2,2/11/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1350089,616,9,2/11/2005,20050817,20050817,20050817,NULL,NULL,NULL,1,1
1350090,276,2,2/11/2005,20050217,20050217,20050217,NULL,NULL,NULL,3,1
1350091,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,0
1350093,276,2,2/11/2005,20050215,20050215,20050215,NULL,NULL,NULL,3,1
1350094,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350095,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350096,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350097,208,11,2/11/2005,20050211,20050211,NULL,NULL,NULL,20050211,30,1
1350098,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350099,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350104,276,2,2/11/2005,20050217,20050217,20050217,NULL,NULL,NULL,1,1
1350106,276,2,2/11/2005,20050903,20050903,20050903,NULL,NULL,NULL,3,1
1350110,724,4,2/11/2005,20050211,20050211,20050211,20050211,NULL,NULL,1,1
1350111,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350112,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350114,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350115,276,2,2/11/2005,20050217,20050219,20050219,NULL,NULL,NULL,3,1
1350119,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350122,826,1,2/11/2005,20050211,20050211,NULL,NULL,NULL,20050211,1,1
1350123,250,6,2/11/2005,20050211,20050211,20050211,20050211,20050212,NULL,1,1
1350125,208,11,2/11/2005,20050211,20050211,20050212,20050214,20050213,20050211,23,1
1350126,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350127,792,7,2/11/2005,20050222,20050222,20050222,NULL,20050303,NULL,9,1
1350129,276,2,2/11/2005,20050909,20050909,20050909,NULL,NULL,NULL,3,1
1350130,724,12,2/11/2005,20050211,20050211,20050211,20050222,NULL,NULL,1,1
1350131,276,2,2/11/2005,20050216,20050219,20050219,NULL,NULL,NULL,3,1
1350132,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350133,300,8,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,14,1
1350134,276,2,2/11/2005,20050222,20050304,20050304,NULL,NULL,NULL,3,1
1350135,40,2,2/11/2005,20050211,20050217,NULL,20050217,NULL,NULL,1,1
1350136,442,2,2/11/2005,20050211,20050211,20050212,20050211,20050213,NULL,1,1
1350138,724,4,2/11/2005,20050211,20050211,20050211,20050211,NULL,NULL,1,1
1350140,792,7,2/11/2005,20050214,20050216,20050216,NULL,NULL,NULL,1,1
1350141,300,8,2/11/2005,20050211,20050213,20050213,NULL,NULL,NULL,14,1
1350145,250,6,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350147,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,0
1350148,250,6,2/11/2005,20050211,20050211,20050211,20050211,NULL,NULL,1,1
1350150,40,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350152,380,3,2/11/2005,20050218,20050218,20050218,20050221,NULL,NULL,1,1
1350153,616,9,2/11/2005,20050228,20050228,20050228,NULL,NULL,NULL,1,1
1350159,250,6,2/11/2005,20050211,20050211,20050211,20050211,NULL,NULL,1,1
1350161,276,2,2/11/2005,20050213,20050213,20050213,NULL,NULL,NULL,3,1
1350162,300,8,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,14,1
1350165,616,9,2/11/2005,20050212,20050212,20050212,20050215,NULL,20050212,1,1
1350168,724,4,2/11/2005,20050215,20050221,20050221,NULL,NULL,NULL,1,1
1350169,300,8,2/11/2005,20050211,20050211,20050211,20050215,NULL,NULL,14,1
1350171,724,4,2/11/2005,20050222,20050222,20050222,NULL,NULL,NULL,1,1
1350173,276,2,2/11/2005,20050211,20050211,NULL,NULL,NULL,20050211,23,1
1350175,380,3,2/11/2005,20050211,20050211,NULL,20050211,NULL,NULL,24,1
1350177,792,7,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,9,1
1350178,300,8,2/11/2005,20050212,20050212,20050212,NULL,NULL,NULL,14,1
1350181,300,8,2/11/2005,20050223,20050223,20050223,NULL,NULL,NULL,14,0
1350182,616,9,2/11/2005,20050221,20050221,20050221,20050224,NULL,20050410,1,1
1350183,616,1,2/11/2005,20050211,20050216,20050216,NULL,NULL,NULL,14,0
1350185,276,2,2/11/2005,20050901,20050901,20050901,NULL,NULL,NULL,3,1
1350188,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350189,276,2,2/11/2005,20050215,20050215,20050215,NULL,NULL,NULL,3,1
1350191,276,2,2/11/2005,20050215,20050216,20050216,NULL,NULL,NULL,3,1
1350195,616,9,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,1,1
1350197,724,4,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350198,620,16,2/11/2005,20050915,20050915,20050915,NULL,NULL,NULL,1,1
1350199,380,3,2/11/2005,20050211,20050211,20050211,20050211,20050306,20050411,1,1
1350201,208,11,2/11/2005,20050211,20050211,NULL,20050211,NULL,NULL,24,1
1350203,300,8,2/11/2005,20050304,20050304,20050304,NULL,NULL,NULL,14,1
1350204,276,2,2/11/2005,20050215,20050215,20050215,NULL,NULL,NULL,3,1
1350206,300,8,2/11/2005,20050211,20050211,20050211,20050211,NULL,NULL,14,1
1350207,276,2,2/11/2005,20050213,20050216,20050216,NULL,NULL,NULL,3,1
1350209,276,2,2/11/2005,20050213,20050213,20050213,NULL,NULL,NULL,3,1
1350212,792,7,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,9,1
1350213,276,2,2/11/2005,20050920,20050920,20050920,NULL,NULL,NULL,3,1
1350218,208,11,2/11/2005,20050211,20050211,20050212,NULL,NULL,20050211,1,1
1350219,276,2,2/11/2005,20050418,20050419,20050419,NULL,NULL,NULL,3,1
1350221,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350223,276,2,2/11/2005,20050217,20050218,20050218,NULL,NULL,NULL,1,1
1350225,276,2,2/11/2005,20050211,20050211,20050211,20050211,20050211,NULL,1,0
1350226,300,8,2/11/2005,20050211,20050211,20050211,20050412,NULL,NULL,14,1
1350228,276,2,2/11/2005,20050218,20050218,20050218,NULL,NULL,NULL,3,1
1350229,208,11,2/11/2005,20050211,20050225,20050225,NULL,NULL,NULL,1,1
1350230,276,2,2/11/2005,20050911,20050911,20050911,NULL,NULL,NULL,3,1
1350232,40,2,2/11/2005,20050211,20050211,20050213,20050211,NULL,NULL,1,1
1350233,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350234,208,11,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350237,276,2,2/11/2005,20050215,20050215,20050215,NULL,NULL,NULL,3,1
1350240,792,7,2/11/2005,20050522,20050522,20050522,20050523,NULL,NULL,9,1
1350246,380,3,2/11/2005,20050211,20050211,20050211,20050920,NULL,NULL,1,1
1350247,276,2,2/11/2005,20050215,20050215,20050215,NULL,NULL,NULL,3,1
1350248,276,2,2/11/2005,20050211,20050301,20050301,NULL,NULL,NULL,3,1
1350250,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350251,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350252,616,1,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,14,1
1350253,250,6,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350254,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350255,276,2,2/11/2005,20050218,20050218,20050218,NULL,NULL,NULL,3,1
1350256,276,2,2/11/2005,20050504,20050504,20050504,NULL,NULL,NULL,3,0
1350260,40,2,2/11/2005,20050212,20050212,20050212,NULL,NULL,NULL,1,1
1350261,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350264,276,2,2/11/2005,20050308,20050308,20050308,NULL,NULL,NULL,3,1
1350265,792,7,2/11/2005,20050928,20050928,20050928,20050929,20050929,NULL,9,1
1350267,250,6,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350268,752,5,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350271,705,1,2/11/2005,20050213,20050213,20050213,NULL,NULL,NULL,1,1
1350272,300,8,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,14,1
1350273,250,6,2/11/2005,20050211,20050211,20050211,20050803,NULL,NULL,1,1
1350274,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350275,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350276,276,2,2/11/2005,20050510,20050510,20050510,NULL,NULL,NULL,3,1
1350283,616,9,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,0
1350284,250,6,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350285,756,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350286,300,8,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,14,1
1350287,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350291,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350292,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350294,276,2,2/11/2005,20050211,20050212,20050212,NULL,NULL,NULL,3,1
1350297,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350298,250,6,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350299,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350300,276,2,2/11/2005,20050916,20050916,20050916,NULL,NULL,NULL,3,1
1350301,276,2,2/11/2005,20050511,20050512,20050512,NULL,NULL,NULL,3,1
1350302,276,2,2/11/2005,20050510,20050528,20050528,NULL,NULL,NULL,3,1
1350303,276,2,2/11/2005,20050224,20050224,20050224,NULL,NULL,NULL,3,1
1350304,276,2,2/11/2005,20050222,20050222,20050222,NULL,NULL,NULL,3,1
1350305,250,6,2/11/2005,20050211,20050520,20050520,NULL,NULL,NULL,1,1
1350309,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350310,380,3,2/11/2005,20050308,20050308,20050308,NULL,NULL,NULL,1,1
1350313,616,9,2/11/2005,20050222,20050222,20050222,20050427,20050302,NULL,1,1
1350317,792,7,2/11/2005,20050211,20050211,20050211,20050212,NULL,NULL,9,1
1350318,616,9,2/11/2005,20050312,20050312,20050312,20050427,NULL,NULL,1,1
1350324,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350326,276,2,2/11/2005,20050215,20050220,20050220,NULL,NULL,NULL,3,1
1350327,40,2,2/11/2005,20050211,20050211,20050211,20050627,NULL,NULL,1,1
1350328,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350334,276,2,2/11/2005,20050217,20050217,20050217,NULL,NULL,NULL,3,1
1350338,620,16,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350339,276,2,2/11/2005,20050216,20050217,20050217,NULL,NULL,NULL,3,1
1350344,276,2,2/11/2005,20050406,20050406,20050406,NULL,NULL,NULL,3,1
1350349,276,2,2/11/2005,20050212,20050212,20050212,NULL,NULL,NULL,3,1
1350353,300,8,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,14,1
1350355,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350356,792,7,2/11/2005,20050214,20050214,20050214,NULL,20050214,NULL,9,1
1350360,208,11,2/11/2005,20050222,20050213,NULL,NULL,NULL,20050213,23,1
1350364,250,6,2/11/2005,20050211,20050211,20050211,20050211,NULL,NULL,1,1
1350366,276,2,2/11/2005,20050216,20050225,20050225,NULL,NULL,NULL,3,1
1350367,276,2,2/11/2005,20050217,20050219,20050219,NULL,NULL,NULL,3,0
1350368,756,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350370,250,6,2/11/2005,20050211,20050211,20050211,20050212,20050304,NULL,1,0
1350373,250,6,2/11/2005,20050905,20050905,NULL,20050909,20050912,20050905,1,1
1350374,578,10,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,15,1
1350375,724,4,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350376,40,2,2/11/2005,20050216,20050216,20050216,NULL,20050216,NULL,1,1
1350378,276,2,2/11/2005,20050217,20050217,20050217,NULL,NULL,NULL,3,1
1350379,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350380,276,2,2/11/2005,20050212,20050212,20050212,NULL,NULL,NULL,3,1
1350382,276,2,2/11/2005,20050424,20050424,20050424,NULL,NULL,NULL,3,0
1350384,620,16,2/11/2005,20050211,20050211,20050211,NULL,20050924,NULL,1,1
1350386,578,10,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,15,1
1350387,380,3,2/11/2005,20050228,20050228,20050228,NULL,NULL,NULL,1,1
1350390,792,7,2/11/2005,20050301,20050301,20050301,NULL,NULL,NULL,1,1
1350394,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,0
1350395,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350396,276,2,2/11/2005,20050211,20050212,20050212,NULL,NULL,NULL,3,1
1350397,276,2,2/11/2005,20050211,20050212,20050212,NULL,NULL,NULL,3,1
1350399,300,8,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,14,1
1350402,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350404,724,4,2/11/2005,20050215,20050216,20050216,NULL,NULL,NULL,1,1
1350405,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,1,1
1350406,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350408,276,2,2/11/2005,20050211,20050211,20050211,20050211,NULL,NULL,1,1
1350409,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350412,276,2,2/11/2005,20050216,20050219,20050219,NULL,NULL,NULL,3,1
1350413,208,11,2/11/2005,20050211,20050211,NULL,NULL,NULL,20050211,23,1
1350416,276,2,2/11/2005,20050216,20050216,20050216,NULL,NULL,NULL,3,1
1350419,250,6,2/11/2005,20050216,20050216,20050216,20050304,20050514,20050511,1,1
1350420,276,2,2/11/2005,20050216,20050217,20050217,NULL,NULL,NULL,1,1
1350421,276,2,2/11/2005,20050223,20050223,20050223,NULL,NULL,NULL,3,1
1350422,276,2,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,3,1
1350423,380,3,2/11/2005,20050211,20050211,20050211,20050420,NULL,NULL,1,1
1350425,250,6,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350427,705,1,2/11/2005,20050214,20050214,20050214,NULL,NULL,NULL,1,1
1350428,208,11,2/11/2005,20050211,20050211,NULL,20050510,NULL,20050211,23,1
1350429,250,6,2/11/2005,20050211,20050211,20050211,NULL,NULL,NULL,1,1
1350431,300,8,2/11/2005,20050211,20050216,20050216,NULL,NULL,NULL,14,1
1350433,208,11,2/11/2005,20050211,20050211,NULL,NULL,NULL,20050211,23,1
